| wikidata_uri                              | label                              | birth_year | gender  | label                    | geo_coordinates             | wikidata_uri                             |
| http://www.wikidata.org/entity/Q517446    | Vincenzo Monaldi                   | 1899       | maschio | Monte Vidon Combatte     | POINT(13.630320 43.049789)  | http://www.wikidata.org/entity/Q59263    |
| http://www.wikidata.org/entity/Q518555    | Giovanni Malagodi                  | 1904       | maschio | Londra                   | POINT(-0.127500 51.507222)  | http://www.wikidata.org/entity/Q84       |
| http://www.wikidata.org/entity/Q519728    | Fernanda Contri                    | 1935       | femmina | Ivrea                    | POINT(7.874797 45.467379)   | http://www.wikidata.org/entity/Q9409     |
| http://www.wikidata.org/entity/Q524028    | Alberto Ronchey                    | 1926       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q52419629  | Vincenzo Spadafora                 | 1974       | maschio | Afragola                 | POINT(14.316667 40.916667)  | http://www.wikidata.org/entity/Q71610    |
| http://www.wikidata.org/entity/Q52420316  | Luca Ciriani                       | 1967       | maschio | Pordenone                | POINT(12.656300 45.962600)  | http://www.wikidata.org/entity/Q6606     |
| http://www.wikidata.org/entity/Q52990196  | Alessandra Locatelli               | 1976       | femmina | Como                     | POINT(9.086139 45.810250)   | http://www.wikidata.org/entity/Q1308     |
| http://www.wikidata.org/entity/Q530825    | Roberto Calderoli                  | 1956       | maschio | Bergamo                  | POINT(9.670000 45.695000)   | http://www.wikidata.org/entity/Q628      |
| http://www.wikidata.org/entity/Q535055    | Angelino Alfano                    | 1970       | maschio | Agrigento                | POINT(13.576610 37.310650)  | http://www.wikidata.org/entity/Q13678    |
| http://www.wikidata.org/entity/Q535345    | Francesco Rutelli                  | 1954       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q53844829  | Giuseppe Conte                     | 1964       | maschio | Volturara Appula         | POINT(15.050000 41.500000)  | http://www.wikidata.org/entity/Q51968    |
| http://www.wikidata.org/entity/Q539486    | Pietro Nenni                       | 1891       | maschio | Faenza                   | POINT(11.883333 44.285556)  | http://www.wikidata.org/entity/Q52981    |
| http://www.wikidata.org/entity/Q542406    | Piero Fassino                      | 1949       | maschio | Avigliana                | POINT(7.398390 45.077944)   | http://www.wikidata.org/entity/Q9008     |
| http://www.wikidata.org/entity/Q54250006  | Giuseppe Provenzano                | 1982       | maschio | San Cataldo              | POINT(13.983333 37.483333)  | http://www.wikidata.org/entity/Q477744   |
| http://www.wikidata.org/entity/Q54555492  | Giovanni Tria                      | 1948       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q54560201  | Marco Bussetti                     | 1962       | maschio | Varese                   | POINT(8.833333 45.816667)   | http://www.wikidata.org/entity/Q6285     |
| http://www.wikidata.org/entity/Q54565819  | Sergio Costa                       | 1959       | maschio | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q54578231  | Elisabetta Trenta                  | 1967       | femmina | Velletri                 | POINT(12.783333 41.666667)  | http://www.wikidata.org/entity/Q189236   |
| http://www.wikidata.org/entity/Q54589931  | Alberto Bonisoli                   | 1961       | maschio | Castel d'Ario            | POINT(10.975556 45.188889)  | http://www.wikidata.org/entity/Q42338    |
| http://www.wikidata.org/entity/Q546288    | Claudio Burlando                   | 1954       | maschio | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q550162    | Franco Restivo                     | 1911       | maschio | Palermo                  | POINT(13.361262 38.115658)  | http://www.wikidata.org/entity/Q2656     |
| http://www.wikidata.org/entity/Q551188    | Rocco Buttiglione                  | 1948       | maschio | Gallipoli                | POINT(17.991667 40.055556)  | http://www.wikidata.org/entity/Q52143    |
| http://www.wikidata.org/entity/Q55280662  | Lucia Azzolina                     | 1982       | femmina | Siracusa                 | POINT(15.287500 37.069167)  | http://www.wikidata.org/entity/Q13670    |
| http://www.wikidata.org/entity/Q55281792  | Stefano Patuanelli                 | 1974       | maschio | Trieste                  | POINT(13.770278 45.650278)  | http://www.wikidata.org/entity/Q546      |
| http://www.wikidata.org/entity/Q558991    | Tommaso Padoa-Schioppa             | 1940       | maschio | Belluno                  | POINT(12.215561 46.140831)  | http://www.wikidata.org/entity/Q6558     |
| http://www.wikidata.org/entity/Q562097    | Roberto Maroni                     | 1955       | maschio | Varese                   | POINT(8.833333 45.816667)   | http://www.wikidata.org/entity/Q6285     |
| http://www.wikidata.org/entity/Q562209    | Cesare Merzagora                   | 1898       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q563217    | Guido Carli                        | 1914       | maschio | Brescia                  | POINT(10.220281 45.538889)  | http://www.wikidata.org/entity/Q6221     |
| http://www.wikidata.org/entity/Q56433809  | Francesco Lollobrigida             | 1972       | maschio | Tivoli                   | POINT(12.800000 41.966667)  | http://www.wikidata.org/entity/Q159605   |
| http://www.wikidata.org/entity/Q57615236  | Orazio Schillaci                   | 1966       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q58078     | Giulio Terzi di Sant'Agata         | 1946       | maschio | Bergamo                  | POINT(9.670000 45.695000)   | http://www.wikidata.org/entity/Q628      |
| http://www.wikidata.org/entity/Q588621    | Franco Evangelisti                 | 1923       | maschio | Alatri                   | POINT(13.342222 41.726389)  | http://www.wikidata.org/entity/Q18400    |
| http://www.wikidata.org/entity/Q597551    | Giuliano Ferrara                   | 1952       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q599670    | Antonio Azara                      | 1883       | maschio | Tempio Pausania          | POINT(9.104361 40.901479)   | http://www.wikidata.org/entity/Q13645    |
| http://www.wikidata.org/entity/Q602239    | Antonio Giolitti                   | 1915       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q603390    | Antonio Martino                    | 1942       | maschio | Messina                  | POINT(15.554167 38.193611)  | http://www.wikidata.org/entity/Q13666    |
| http://www.wikidata.org/entity/Q604765    | Antonio Ruberti                    | 1927       | maschio | Aversa                   | POINT(14.206475 40.973034)  | http://www.wikidata.org/entity/Q19279    |
| http://www.wikidata.org/entity/Q607219    | Franco Marini                      | 1933       | maschio | San Pio delle Camere     | POINT(13.658611 42.287222)  | http://www.wikidata.org/entity/Q50142    |
| http://www.wikidata.org/entity/Q61014728  | Paolo Zangrillo                    | 1961       | maschio | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q616525    | Gianfranco Miccichè                | 1954       | maschio | Palermo                  | POINT(13.361262 38.115658)  | http://www.wikidata.org/entity/Q2656     |
| http://www.wikidata.org/entity/Q61889293  | Pietro Romani                      | 1885       | maschio | Borgo Valsugana          | POINT(11.450000 46.050000)  | http://www.wikidata.org/entity/Q246524   |
| http://www.wikidata.org/entity/Q630738    | Carlo Scognamiglio                 | 1944       | maschio | Varese                   | POINT(8.833333 45.816667)   | http://www.wikidata.org/entity/Q6285     |
| http://www.wikidata.org/entity/Q645165    | Carlo Giovanardi                   | 1950       | maschio | Modena                   | POINT(10.925720 44.645820)  | http://www.wikidata.org/entity/Q279      |
| http://www.wikidata.org/entity/Q647148    | Giampaolo Di Paola                 | 1944       | maschio | Torre Annunziata         | POINT(14.444444 40.756944)  | http://www.wikidata.org/entity/Q72712    |
| http://www.wikidata.org/entity/Q649382    | Giulia Bongiorno                   | 1966       | femmina | Palermo                  | POINT(13.361262 38.115658)  | http://www.wikidata.org/entity/Q2656     |
| http://www.wikidata.org/entity/Q659163    | Giancarlo Giorgetti                | 1966       | maschio | Cazzago Brabbia          | POINT(8.733333 45.800000)   | http://www.wikidata.org/entity/Q40195    |
| http://www.wikidata.org/entity/Q663538    | Mario Zagari                       | 1913       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q6680716   | Lorenzo Fontana                    | 1980       | maschio | Verona                   | POINT(10.992778 45.438611)  | http://www.wikidata.org/entity/Q2028     |
| http://www.wikidata.org/entity/Q67125948  | Paola Pisano                       | 1977       | femmina | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q67126683  | Elena Bonetti                      | 1974       | femmina | Asola                    | POINT(10.416667 45.216667)  | http://www.wikidata.org/entity/Q42288    |
| http://www.wikidata.org/entity/Q67129448  | Luciana Lamorgese                  | 1953       | femmina | Potenza                  | POINT(15.800000 40.633333)  | http://www.wikidata.org/entity/Q3543     |
| http://www.wikidata.org/entity/Q674952    | Tommaso Morlino                    | 1925       | maschio | Irsina                   | POINT(16.233333 40.750000)  | http://www.wikidata.org/entity/Q52297    |
| http://www.wikidata.org/entity/Q674957    | Enrico Letta                       | 1966       | maschio | Pisa                     | POINT(10.400000 43.716667)  | http://www.wikidata.org/entity/Q13375    |
| http://www.wikidata.org/entity/Q677102    | Michele De Pietro                  | 1884       | maschio | Cursi                    | POINT(18.316667 40.150000)  | http://www.wikidata.org/entity/Q52136    |
| http://www.wikidata.org/entity/Q677821    | Giuseppe Caron                     | 1904       | maschio | Treviso                  | POINT(12.242219 45.672219)  | http://www.wikidata.org/entity/Q5475     |
| http://www.wikidata.org/entity/Q686194    | Vincenzo Visco                     | 1942       | maschio | Foggia                   | POINT(15.551880 41.458450)  | http://www.wikidata.org/entity/Q13464    |
| http://www.wikidata.org/entity/Q687662    | Stefano Caldoro                    | 1960       | maschio | Campobasso               | POINT(14.668400 41.561000)  | http://www.wikidata.org/entity/Q3497     |
| http://www.wikidata.org/entity/Q698313    | Clelio Darida                      | 1927       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q715394    | Arturo Parisi                      | 1940       | maschio | San Mango Piemonte       | POINT(14.833333 40.700000)  | http://www.wikidata.org/entity/Q81553    |
| http://www.wikidata.org/entity/Q722610    | Carlo Ripa di Meana                | 1929       | maschio | Pietrasanta              | POINT(10.218270 43.945190)  | http://www.wikidata.org/entity/Q219330   |
| http://www.wikidata.org/entity/Q726118    | Mino Martinazzoli                  | 1931       | maschio | Orzinuovi                | POINT(9.933333 45.400000)   | http://www.wikidata.org/entity/Q105399   |
| http://www.wikidata.org/entity/Q729862    | Giovanni Rinaldo Coronas           | 1919       | maschio | Castelvetrano            | POINT(12.791667 37.678611)  | http://www.wikidata.org/entity/Q481674   |
| http://www.wikidata.org/entity/Q730910    | Giuseppe Fioroni                   | 1958       | maschio | Viterbo                  | POINT(12.104167 42.418611)  | http://www.wikidata.org/entity/Q13395    |
| http://www.wikidata.org/entity/Q730921    | Paolo De Castro                    | 1958       | maschio | San Pietro Vernotico     | POINT(18.014344 40.511555)  | http://www.wikidata.org/entity/Q51877    |
| http://www.wikidata.org/entity/Q730966    | Giancarlo Galan                    | 1956       | maschio | Padova                   | POINT(11.873333 45.407778)  | http://www.wikidata.org/entity/Q617      |
| http://www.wikidata.org/entity/Q731150    | Francesco Storace                  | 1959       | maschio | Cassino                  | POINT(13.833333 41.491667)  | http://www.wikidata.org/entity/Q116592   |
| http://www.wikidata.org/entity/Q732850    | Giulio Tremonti                    | 1947       | maschio | Sondrio                  | POINT(9.870000 46.169720)   | http://www.wikidata.org/entity/Q6274     |
| http://www.wikidata.org/entity/Q734294    | Beniamino Andreatta                | 1928       | maschio | Trento                   | POINT(11.116667 46.066667)  | http://www.wikidata.org/entity/Q3376     |
| http://www.wikidata.org/entity/Q738585    | Giuseppe Pisanu                    | 1937       | maschio | Ittiri                   | POINT(8.569507 40.590753)   | http://www.wikidata.org/entity/Q390865   |
| http://www.wikidata.org/entity/Q739002    | Oliviero Diliberto                 | 1956       | maschio | Cagliari                 | POINT(9.116667 39.216667)   | http://www.wikidata.org/entity/Q1897     |
| http://www.wikidata.org/entity/Q739662    | Alfonso Pecoraro Scanio            | 1959       | maschio | Salerno                  | POINT(14.759444 40.680556)  | http://www.wikidata.org/entity/Q1083     |
| http://www.wikidata.org/entity/Q778345    | Franco Nicolazzi                   | 1924       | maschio | Gattico                  | POINT(8.516667 45.716667)   | http://www.wikidata.org/entity/Q22454    |
| http://www.wikidata.org/entity/Q780378    | Umberto Veronesi                   | 1925       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q780501    | Lorenzo Ornaghi                    | 1948       | maschio | Villasanta               | POINT(9.303306 45.605278)   | http://www.wikidata.org/entity/Q40659    |
| http://www.wikidata.org/entity/Q783995    | Anna Finocchiaro                   | 1955       | femmina | Modica                   | POINT(14.761389 36.867222)  | http://www.wikidata.org/entity/Q34102    |
| http://www.wikidata.org/entity/Q786339    | Umberto Colombo                    | 1927       | maschio | Livorno                  | POINT(10.316667 43.550000)  | http://www.wikidata.org/entity/Q6761     |
| http://www.wikidata.org/entity/Q7910027   | Valeria Fedeli                     | 1949       | femmina | Treviglio                | POINT(9.592778 45.521389)   | http://www.wikidata.org/entity/Q101685   |
| http://www.wikidata.org/entity/Q817307    | Benigno Zaccagnini                 | 1912       | maschio | Faenza                   | POINT(11.883333 44.285556)  | http://www.wikidata.org/entity/Q52981    |
| http://www.wikidata.org/entity/Q8220404   | Roberto Speranza                   | 1979       | maschio | Potenza                  | POINT(15.800000 40.633333)  | http://www.wikidata.org/entity/Q3543     |
| http://www.wikidata.org/entity/Q8277714   | Cécile Kyenge                      | 1964       | femmina | Kambove                  | POINT(26.600000 -10.870000) | http://www.wikidata.org/entity/Q674175   |
| http://www.wikidata.org/entity/Q902439    | Gianni De Michelis                 | 1940       | maschio | Venezia                  | POINT(12.331944 45.439722)  | http://www.wikidata.org/entity/Q641      |
| http://www.wikidata.org/entity/Q9035872   | Riccardo Fraccaro                  | 1981       | maschio | Montebelluna             | POINT(12.038889 45.775278)  | http://www.wikidata.org/entity/Q46806    |
| http://www.wikidata.org/entity/Q913004    | Antonio Paolucci                   | 1939       | maschio | Rimini                   | POINT(12.568333 44.059444)  | http://www.wikidata.org/entity/Q13369    |
| http://www.wikidata.org/entity/Q927468    | Francesco Profumo                  | 1953       | maschio | Savona                   | POINT(8.481111 44.308056)   | http://www.wikidata.org/entity/Q13320    |
| http://www.wikidata.org/entity/Q929763    | Franco Bassanini                   | 1940       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q930967    | Maria Elisabetta Alberti Casellati | 1946       | femmina | Rovigo                   | POINT(11.794000 45.080900)  | http://www.wikidata.org/entity/Q6572     |
| http://www.wikidata.org/entity/Q93223971  | Alessandro Giuli                   | 1975       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q934331    | Giulio Santagata                   | 1949       | maschio | Zocca                    | POINT(10.990407 44.347264)  | http://www.wikidata.org/entity/Q100113   |
| http://www.wikidata.org/entity/Q941128    | Giovanni Maria Flick               | 1940       | maschio | Cirié                    | POINT(7.600308 45.235277)   | http://www.wikidata.org/entity/Q9284     |
| http://www.wikidata.org/entity/Q942871    | Renato Balduzzi                    | 1955       | maschio | Voghera                  | POINT(9.009167 44.992500)   | http://www.wikidata.org/entity/Q39981    |
| http://www.wikidata.org/entity/Q946114    | Paolo Costa                        | 1943       | maschio | Venezia                  | POINT(12.331944 45.439722)  | http://www.wikidata.org/entity/Q641      |
| http://www.wikidata.org/entity/Q948169    | Roberto Gualtieri                  | 1966       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q954698    | Sandro Bondi                       | 1959       | maschio | Fivizzano                | POINT(10.116667 44.233333)  | http://www.wikidata.org/entity/Q52233    |
| http://www.wikidata.org/entity/Q956652    | Renato Ruggiero                    | 1930       | maschio | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q956836    | Manlio Brosio                      | 1897       | maschio | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q968365    | Ennio Zelioli-Lanzini              | 1899       | maschio | San Giovanni in Croce    | POINT(10.366667 45.083333)  | http://www.wikidata.org/entity/Q43072    |
| http://www.wikidata.org/entity/Q981692    | Vittorio Colao                     | 1961       | maschio | Brescia                  | POINT(10.220281 45.538889)  | http://www.wikidata.org/entity/Q6221     |
|                                           |                                    |            |         |                          |                             |                                          |
